wall_time_iso,wall_time_s,wrench_stamp_s,abs_force_x,abs_force_y,abs_force_z,abs_torque_x,abs_torque_y,abs_torque_z,delta_force_x,delta_force_y,delta_force_z,delta_torque_x,delta_torque_y,delta_torque_z,grad_force_x,grad_force_y,grad_force_z,grad_torque_x,grad_torque_y,grad_torque_z
2026-04-15T16:38:04.570845+00:00,1776271084.570844889,49.244000000,0.402340437,-7.500214052,18.065519837,-0.067568204,-0.008931463,0.009843166,-0.430497895,0.022278642,-0.096840090,-0.006705095,-0.054525112,-0.004758783,-4.304978949,0.222786417,-0.968400897,-0.067050949,-0.545251118,-0.047587832
2026-04-15T16:38:04.760454+00:00,1776271084.760453939,49.344000000,0.617825534,-7.459080997,18.707946474,-0.129597982,0.167479390,-0.001953084,0.215485097,0.041133055,0.642426637,-0.062029778,0.176410853,-0.011796251,2.154850974,0.411330553,6.424266368,-0.620297780,1.764108528,-0.117962507
2026-04-15T16:38:04.942997+00:00,1776271084.942996979,49.444000000,0.896185377,-7.784482430,18.413928618,-0.050321485,0.006676512,-0.096784851,0.278359842,-0.325401433,-0.294017856,0.079276497,-0.160802878,-0.094831767,2.783598421,-3.254014328,-2.940178565,0.792764974,-1.608028777,-0.948317669
2026-04-15T16:38:05.131785+00:00,1776271085.131784916,49.544000000,0.922054753,-7.182460461,18.961306067,-0.188227143,0.174285892,0.042778714,0.025869377,0.602021969,0.547377450,-0.137905658,0.167609379,0.139563565,0.258693769,6.020219688,5.473774496,-1.379056580,1.676093791,1.395635651
2026-04-15T16:38:05.317322+00:00,1776271085.317322016,49.644000000,0.936090885,-7.536887766,18.594542934,0.097215490,0.039975676,-0.035369617,0.014036131,-0.354427305,-0.366763134,0.285442633,-0.134310216,-0.078148330,0.140361312,-3.544273049,-3.667631336,2.854426330,-1.343102156,-0.781483303
2026-04-15T16:38:05.502751+00:00,1776271085.502751112,49.744000000,1.547424304,-7.536797093,18.472642128,-0.103943274,0.229238935,-0.066652281,0.611333420,0.000090673,-0.121900806,-0.201158764,0.189263259,-0.031282665,6.113334197,0.000906727,-1.219008055,-2.011587636,1.892632589,-0.312826646
2026-04-15T16:38:05.692240+00:00,1776271085.692240000,49.844000000,0.705452749,-7.497687970,18.398228383,-0.061003112,0.034926051,0.023130555,-0.841971555,0.039109123,-0.074413745,0.042940162,-0.194312884,0.089782836,-8.419715551,0.391091227,-0.744137453,0.429401620,-1.943128837,0.897828363
2026-04-15T16:38:05.869639+00:00,1776271085.869638920,49.944000000,0.743749850,-6.972385595,18.175987792,-0.113348113,0.078066741,0.085483599,0.038297100,0.525302375,-0.222240590,-0.052345001,0.043140690,0.062353044,0.382971003,5.253023752,-2.222405904,-0.523450013,0.431406902,0.623530442
2026-04-15T16:38:06.052777+00:00,1776271086.052777052,50.044000000,0.732134489,-7.687165035,18.152857094,-0.150155117,-0.016349481,0.069500197,-0.011615361,-0.714779440,-0.023130698,-0.036807004,-0.094416223,-0.015983402,-0.116153610,-7.147794395,-0.231306983,-0.368070037,-0.944162227,-0.159834019
2026-04-15T16:38:06.235048+00:00,1776271086.235048056,50.144000000,0.910278948,-7.225893113,18.165338106,-0.095361060,0.106497598,0.092489149,0.178144460,0.461271921,0.012481012,0.054794057,0.122847080,0.022988951,1.781444598,4.612719214,0.124810121,0.547940565,1.228470795,0.229889512
